Vp,Vg,Ia
152.831,-6.0,4.0758
152.897,-6.0,4.0818
153.43,-6.0,4.1313
154.327,-6.0,4.2178
156.586,-6.0,4.4445
156.908,-6.0,4.4774
157.093,-6.0,4.4962
157.162,-6.0,4.5033
157.766,-6.0,4.5649
159.833,-6.0,4.7747
160.385,-6.0,4.83
160.562,-6.0,4.8476
160.577,-6.0,4.8491
161.086,-6.0,4.8994
161.562,-6.0,4.9461
163.104,-6.0,5.0949
163.321,-6.0,5.1156
164.506,-6.0,5.2282
165.326,-6.0,5.3058
165.681,-6.0,5.3394
167.117,-6.0,5.4774
167.338,-6.0,5.4992
167.761,-6.0,5.5418
168.332,-6.0,5.6019
168.475,-6.0,5.6175
170.189,-6.0,5.8224
170.465,-6.0,5.8562
171.269,-6.0,5.953
171.767,-6.0,6.0121
172.534,-6.0,6.1026
173.185,-6.0,6.1792
173.592,-6.0,6.2272
173.813,-6.0,6.2532
174.877,-6.0,6.379
175.184,-6.0,6.4154
175.248,-6.0,6.423
176.004,-6.0,6.5129
176.567,-6.0,6.5793
178.402,-6.0,6.7888
179.154,-6.0,6.8695
179.283,-6.0,6.8829
179.441,-6.0,6.8992
179.717,-6.0,6.9272
180.426,-6.0,6.9969
180.822,-6.0,7.0348
181.62,-6.0,7.1099
182.335,-6.0,7.1773
182.975,-6.0,7.239
183.34,-6.0,7.2752
184.285,-6.0,7.3751
184.515,-6.0,7.4014
184.639,-6.0,7.4159
185.73,-6.0,7.5585
186.719,-6.0,7.7068
187.042,-6.0,7.7572
187.634,-6.0,7.8497
188.102,-6.0,7.9203
188.199,-6.0,7.9345
188.719,-6.0,8.0074
188.877,-6.0,8.0287
189.731,-6.0,8.1371
190.512,-6.0,8.2287
190.634,-6.0,8.2424
191.841,-6.0,8.3723
192.269,-6.0,8.4162
192.835,-6.0,8.4739
193.347,-6.0,8.5271
193.371,-6.0,8.5296
194.014,-6.0,8.5993
194.631,-6.0,8.67
194.804,-6.0,8.6907
196.209,-6.0,8.8695
196.251,-6.0,8.8751
196.313,-6.0,8.8835
197.941,-6.0,9.1122
197.993,-6.0,9.1198
198.631,-6.0,9.2122
199.225,-6.0,9.2988
199.361,-6.0,9.3186
199.707,-6.0,9.3691
200.864,-6.0,9.5369
201.348,-6.0,9.6058
201.794,-6.0,9.6681
202.3,-6.0,9.7367
203.178,-6.0,9.8471
204.114,-6.0,9.952
204.271,-6.0,9.9688
204.921,-6.0,10.0388
206.193,-6.0,10.1909
206.198,-6.0,10.1915
206.529,-6.0,10.2349
206.779,-6.0,10.2686
207.802,-6.0,10.4107
208.36,-6.0,10.4902
209.246,-6.0,10.6178
209.961,-6.0,10.7214
210.066,-6.0,10.7367
210.295,-6.0,10.77
211.374,-6.0,10.9259
212.245,-6.0,11.0502
212.288,-6.0,11.0562
212.763,-6.0,11.1226
213.353,-6.0,11.204
213.421,-6.0,11.2132
214.075,-6.0,11.302
214.126,-6.0,11.3089
214.875,-6.0,11.4095
216.407,-6.0,11.6173
216.986,-6.0,11.6988
217.084,-6.0,11.7128
217.176,-6.0,11.7261
217.353,-6.0,11.7516
218.013,-6.0,11.849
219.148,-6.0,12.0215
219.668,-6.0,12.1016
220.155,-6.0,12.1768
220.384,-6.0,12.2122
221.664,-6.0,12.4077
221.705,-6.0,12.4139
221.84,-6.0,12.434
221.853,-6.0,12.436
222.33,-6.0,12.5063
222.776,-6.0,12.571
223.611,-6.0,12.6894
224.281,-6.0,12.7831
224.546,-6.0,12.8202
225.555,-6.0,12.962
226.099,-6.0,13.0397
227.28,-6.0,13.2111
227.721,-6.0,13.2758
228.433,-6.0,13.3805
228.555,-6.0,13.3984
228.692,-6.0,13.4186
230.443,-6.0,13.6747
231.29,-6.0,13.7964
232.001,-6.0,13.8965
232.281,-6.0,13.9354
232.333,-6.0,13.9427
232.626,-6.0,13.9833
232.728,-6.0,13.9973
233.742,-6.0,14.1372
234.795,-6.0,14.2842
235.922,-6.0,14.4467
236.467,-6.0,14.528
236.852,-6.0,14.5862
236.903,-6.0,14.594
237.558,-6.0,14.6946
239.176,-6.0,14.9489
239.843,-6.0,15.0557
239.949,-6.0,15.0727
240.729,-6.0,15.1992
241.189,-6.0,15.2745
241.495,-6.0,15.3249
241.754,-6.0,15.3676
241.848,-6.0,15.3832
242.064,-6.0,15.4191
242.066,-6.0,15.4195
243.049,-6.0,15.583
243.864,-6.0,15.7179
244.053,-6.0,15.7491
245.104,-6.0,15.9206
245.747,-6.0,16.0243
246.246,-6.0,16.104
247.179,-6.0,16.251
247.494,-6.0,16.3
247.559,-6.0,16.31
247.942,-6.0,16.3684
249.273,-6.0,16.565
249.652,-6.0,16.6203
250.418,-6.0,16.7347
250.578,-6.0,16.7593
250.792,-6.0,16.7926
250.867,-6.0,16.8044
251.331,-6.0,16.8786
252.202,-6.0,17.0227
253.292,-6.0,17.209
253.318,-6.0,17.2135
253.502,-6.0,17.2454
254.195,-6.0,17.367
254.296,-6.0,17.3849
255.535,-6.0,17.6065
255.824,-6.0,17.659
255.928,-6.0,17.6779
256.071,-6.0,17.704
256.383,-6.0,17.7614
258.291,-6.0,18.1111
259.144,-6.0,18.2557
259.28,-6.0,18.2774
259.424,-6.0,18.3001
259.461,-6.0,18.3058
260.749,-6.0,18.4958
260.97,-6.0,18.5277
261.971,-6.0,18.6765
262.058,-6.0,18.6899
262.112,-6.0,18.6981
262.134,-6.0,18.7017
262.669,-6.0,18.7876
263.369,-6.0,18.9078
263.926,-6.0,19.0086
265.122,-6.0,19.2334
265.157,-6.0,19.2402
265.699,-6.0,19.3434
265.804,-6.0,19.3633
266.538,-6.0,19.5019
267.05,-6.0,19.5972
267.102,-6.0,19.6067
267.574,-6.0,19.6935
268.28,-6.0,19.8216
268.327,-6.0,19.8302
270.988,-6.0,20.3072
271.05,-6.0,20.3183
271.071,-6.0,20.3221
271.278,-6.0,20.3592
272.049,-6.0,20.4978
272.174,-6.0,20.5202
273.02,-6.0,20.6721
274.052,-6.0,20.8561
274.339,-6.0,20.9069
274.534,-6.0,20.9411
274.683,-6.0,20.9673
275.304,-6.0,21.0751
276.342,-6.0,21.2514
277.182,-6.0,21.3925
277.569,-6.0,21.4581
277.99,-6.0,21.5306
278.654,-6.0,21.6491
278.962,-6.0,21.707
279.368,-6.0,21.7859
279.588,-6.0,21.8293
280.183,-6.0,21.9462
280.975,-6.0,22.087
281.055,-6.0,22.0995
282.206,-6.0,22.265
282.48,-6.0,22.3057
282.492,-6.0,22.3074
282.811,-6.0,22.357
283.393,-6.0,22.4536
283.98,-6.0,22.559
285.515,-6.0,22.8589
285.779,-6.0,22.9122
286.454,-6.0,23.0492
286.948,-6.0,23.1495
287.269,-6.0,23.2143
287.527,-6.0,23.2663
287.588,-6.0,23.2786
288.075,-6.0,23.3756
288.788,-6.0,23.5141
289.227,-6.0,23.5965
289.588,-6.0,23.6617
290.906,-6.0,23.8806
291.231,-6.0,23.931
291.904,-6.0,24.0342
292.059,-6.0,24.0584
292.119,-6.0,24.0678
292.685,-6.0,24.1602
292.963,-6.0,24.2087
294.215,-6.0,24.4555
294.414,-6.0,24.4972
294.601,-6.0,24.5366
295.039,-6.0,24.629
295.365,-6.0,24.6977
295.857,-6.0,24.7986
296.361,-6.0,24.8976
297.388,-6.0,25.0816
297.735,-6.0,25.1401
298.358,-6.0,25.2436
298.684,-6.0,25.298
298.82,-6.0,25.3209
299.172,-6.0,25.3809
299.675,-6.0,25.4702
299.73,-6.0,25.4803
299.798,-6.0,25.4928
300.276,-6.0,25.5846
300.829,-6.0,25.6967
301.461,-6.0,25.8294
302.896,-6.0,26.1264
302.963,-6.0,26.1395
303.027,-6.0,26.1518
303.845,-6.0,26.3002
304.724,-6.0,26.4502
304.984,-6.0,26.4943
305.196,-6.0,26.5306
305.278,-6.0,26.5447
306.118,-6.0,26.6919
306.798,-6.0,26.8154
307.209,-6.0,26.8912
307.279,-6.0,26.9042
308.437,-6.0,27.1199
308.707,-6.0,27.1703
309.022,-6.0,27.2288
310.631,-6.0,27.5211
311.405,-6.0,27.6534
311.786,-6.0,27.7163
312.132,-6.0,27.7734
312.165,-6.0,27.7788
312.614,-6.0,27.8541
313.376,-6.0,27.9943
313.595,-6.0,28.0398
315.099,-6.0,28.3978
315.657,-6.0,28.5253
315.674,-6.0,28.529
315.739,-6.0,28.5429
316.266,-6.0,28.6479
316.619,-6.0,28.7103
317.103,-6.0,28.7877
317.166,-6.0,28.7973
317.468,-6.0,28.8423
319.561,-6.0,29.1523
319.828,-6.0,29.1963
320.1,-6.0,29.2433
320.804,-6.0,29.3728
321.593,-6.0,29.5288
321.605,-6.0,29.5313
322.119,-6.0,29.638
323.095,-6.0,29.8472
323.235,-6.0,29.8777
323.793,-6.0,29.9998
323.872,-6.0,30.017
112.945,-8.0,0.1411
113.892,-8.0,0.1808
114.69,-8.0,0.2139
114.776,-8.0,0.2175
116.169,-8.0,0.274
116.799,-8.0,0.2988
118.033,-8.0,0.3457
118.83,-8.0,0.3744
119.271,-8.0,0.3898
120.35,-8.0,0.4254
120.753,-8.0,0.4379
121.967,-8.0,0.4732
122.692,-8.0,0.493
123.38,-8.0,0.5111
123.778,-8.0,0.5215
125.018,-8.0,0.5535
127.338,-8.0,0.6169
127.897,-8.0,0.6338
128.631,-8.0,0.6576
128.642,-8.0,0.658
129.374,-8.0,0.6841
130.345,-8.0,0.7221
131.848,-8.0,0.7878
132.842,-8.0,0.8347
133.8,-8.0,0.8814
135.129,-8.0,0.9464
135.147,-8.0,0.9473
135.542,-8.0,0.9662
136.911,-8.0,1.0304
136.923,-8.0,1.0309
137.863,-8.0,1.0741
138.451,-8.0,1.1009
139.787,-8.0,1.162
140.273,-8.0,1.1846
140.813,-8.0,1.2099
140.892,-8.0,1.2137
141.668,-8.0,1.2511
143.152,-8.0,1.3243
144.103,-8.0,1.3712
144.452,-8.0,1.3882
144.631,-8.0,1.3968
145.194,-8.0,1.4235
145.731,-8.0,1.4484
145.886,-8.0,1.4555
148.384,-8.0,1.5668
148.65,-8.0,1.5789
149.08,-8.0,1.5988
149.522,-8.0,1.6198
150.847,-8.0,1.6868
151.863,-8.0,1.744
151.975,-8.0,1.7507
152.831,-8.0,1.8049
152.897,-8.0,1.8092
153.43,-8.0,1.8453
154.327,-8.0,1.9091
156.586,-8.0,2.0765
156.908,-8.0,2.0998
157.093,-8.0,2.1128
157.162,-8.0,2.1177
157.766,-8.0,2.1587
159.833,-8.0,2.2865
160.385,-8.0,2.3198
160.562,-8.0,2.3306
160.577,-8.0,2.3315
161.086,-8.0,2.3631
161.562,-8.0,2.3937
163.104,-8.0,2.4981
163.321,-8.0,2.5132
164.506,-8.0,2.5963
165.326,-8.0,2.6537
165.681,-8.0,2.6783
167.117,-8.0,2.7758
167.338,-8.0,2.7904
167.761,-8.0,2.818
168.332,-8.0,2.855
168.475,-8.0,2.8642
170.189,-8.0,2.9744
170.465,-8.0,2.9924
171.269,-8.0,3.0459
171.767,-8.0,3.08
172.534,-8.0,3.1346
173.185,-8.0,3.1835
173.592,-8.0,3.2155
173.813,-8.0,3.2333
174.877,-8.0,3.3229
175.184,-8.0,3.3495
175.248,-8.0,3.3551
176.004,-8.0,3.4218
176.567,-8.0,3.4715
178.402,-8.0,3.6253
179.154,-8.0,3.681
179.283,-8.0,3.6901
179.441,-8.0,3.7012
179.717,-8.0,3.7202
180.426,-8.0,3.7679
180.822,-8.0,3.7943
181.62,-8.0,3.8485
182.335,-8.0,3.9004
182.975,-8.0,3.9523
183.34,-8.0,3.9851
184.285,-8.0,4.0805
184.515,-8.0,4.1052
184.639,-8.0,4.1186
185.73,-8.0,4.236
186.719,-8.0,4.3347
187.042,-8.0,4.3644
187.634,-8.0,4.4164
188.102,-8.0,4.4556
188.199,-8.0,4.4636
188.719,-8.0,4.5059
188.877,-8.0,4.5187
189.731,-8.0,4.5869
190.512,-8.0,4.6495
190.634,-8.0,4.6594
191.841,-8.0,4.7594
192.269,-8.0,4.7962
192.835,-8.0,4.8463
193.347,-8.0,4.8933
193.371,-8.0,4.8954
194.014,-8.0,4.957
194.631,-8.0,5.0183
194.804,-8.0,5.0359
196.209,-8.0,5.1834
196.251,-8.0,5.1879
196.313,-8.0,5.1946
197.941,-8.0,5.3731
197.993,-8.0,5.3789
198.631,-8.0,5.4495
199.225,-8.0,5.5148
199.361,-8.0,5.5295
199.707,-8.0,5.5669
200.864,-8.0,5.6863
201.348,-8.0,5.7333
201.794,-8.0,5.775
202.3,-8.0,5.8206
203.178,-8.0,5.8964
204.114,-8.0,5.9747
204.271,-8.0,5.9879
204.921,-8.0,6.042
206.193,-8.0,6.1492
206.198,-8.0,6.1496
206.529,-8.0,6.1779
206.779,-8.0,6.1994
207.802,-8.0,6.2893
208.36,-8.0,6.34
209.246,-8.0,6.4251
209.961,-8.0,6.5012
210.066,-8.0,6.5132
210.295,-8.0,6.5402
211.374,-8.0,6.6772
212.245,-8.0,6.7855
212.288,-8.0,6.7906
212.763,-8.0,6.8453
213.353,-8.0,6.911
213.421,-8.0,6.9184
214.075,-8.0,6.9896
214.126,-8.0,6.9952
214.875,-8.0,7.0759
216.407,-8.0,7.2421
216.986,-8.0,7.3065
217.084,-8.0,7.3176
217.176,-8.0,7.328
217.353,-8.0,7.348
218.013,-8.0,7.4243
219.148,-8.0,7.5598
219.668,-8.0,7.6231
220.155,-8.0,7.6831
220.384,-8.0,7.7114
221.664,-8.0,7.8697
221.705,-8.0,7.8748
221.84,-8.0,7.8913
221.853,-8.0,7.893
222.33,-8.0,7.9515
222.776,-8.0,8.0061
223.611,-8.0,8.1075
224.281,-8.0,8.1882
224.546,-8.0,8.22
225.555,-8.0,8.3401
226.099,-8.0,8.4042
227.28,-8.0,8.5416
227.721,-8.0,8.5921
228.433,-8.0,8.6729
228.555,-8.0,8.6865
228.692,-8.0,8.702
230.443,-8.0,8.8951
231.29,-8.0,8.9867
232.001,-8.0,9.0629
232.281,-8.0,9.0927
232.333,-8.0,9.0983
232.626,-8.0,9.1295
232.728,-8.0,9.1403
233.742,-8.0,9.2487
234.795,-8.0,9.3631
235.922,-8.0,9.4901
236.467,-8.0,9.5541
236.852,-8.0,9.6005
236.903,-8.0,9.6067
237.558,-8.0,9.6891
239.176,-8.0,9.9112
239.843,-8.0,10.0089
239.949,-8.0,10.0246
240.729,-8.0,10.141
241.189,-8.0,10.2095
241.495,-8.0,10.2545
241.754,-8.0,10.292
241.848,-8.0,10.3055
242.064,-8.0,10.3361
242.066,-8.0,10.3364
243.049,-8.0,10.4692
243.864,-8.0,10.5722
244.053,-8.0,10.5954
245.104,-8.0,10.7201
245.747,-8.0,10.7943
246.246,-8.0,10.8512
247.179,-8.0,10.958
247.494,-8.0,10.9945
247.559,-8.0,11.0021
247.942,-8.0,11.0469
249.273,-8.0,11.2095
249.652,-8.0,11.2585
250.418,-8.0,11.3638
250.578,-8.0,11.3872
250.792,-8.0,11.4194
250.867,-8.0,11.4309
251.331,-8.0,11.5046
252.202,-8.0,11.6508
253.292,-8.0,11.8332
253.318,-8.0,11.8374
253.502,-8.0,11.8666
254.195,-8.0,11.9718
254.296,-8.0,11.9864
255.535,-8.0,12.1552
255.824,-8.0,12.1927
255.928,-8.0,12.206
256.071,-8.0,12.2243
256.383,-8.0,12.2638
258.291,-8.0,12.4995
259.144,-8.0,12.6043
259.28,-8.0,12.6211
259.424,-8.0,12.6391
259.461,-8.0,12.6437
260.749,-8.0,12.8083
260.97,-8.0,12.8374
261.971,-8.0,12.9744
262.058,-8.0,12.9867
262.112,-8.0,12.9942
262.134,-8.0,12.9974
262.669,-8.0,13.0746
263.369,-8.0,13.1789
263.926,-8.0,13.2643
265.122,-8.0,13.4498
265.157,-8.0,13.4553
265.699,-8.0,13.5387
265.804,-8.0,13.5547
266.538,-8.0,13.6654
267.05,-8.0,13.741
267.102,-8.0,13.7485
267.574,-8.0,13.8166
268.28,-8.0,13.916
268.327,-8.0,13.9226
270.988,-8.0,14.2854
271.05,-8.0,14.2937
271.071,-8.0,14.2966
271.278,-8.0,14.3247
272.049,-8.0,14.4299
272.174,-8.0,14.4471
273.02,-8.0,14.5648
274.052,-8.0,14.7131
274.339,-8.0,14.7555
274.534,-8.0,14.7844
274.683,-8.0,14.8068
275.304,-8.0,14.9011
276.342,-8.0,15.0636
277.182,-8.0,15.1988
277.569,-8.0,15.262
277.99,-8.0,15.3312
278.654,-8.0,15.4409
278.962,-8.0,15.4919
279.368,-8.0,15.5591
279.588,-8.0,15.5954
280.183,-8.0,15.6934
280.975,-8.0,15.8225
281.055,-8.0,15.8354
282.206,-8.0,16.0188
282.48,-8.0,16.0616
282.492,-8.0,16.0634
282.811,-8.0,16.1128
283.393,-8.0,16.2019
283.98,-8.0,16.2906
285.515,-8.0,16.5186
285.779,-8.0,16.5574
286.454,-8.0,16.6564
286.948,-8.0,16.7286
287.269,-8.0,16.7755
287.527,-8.0,16.8132
287.588,-8.0,16.8222
288.075,-8.0,16.8936
288.788,-8.0,16.9988
289.227,-8.0,17.0644
289.588,-8.0,17.1188
290.906,-8.0,17.324
291.231,-8.0,17.3768
291.904,-8.0,17.4897
292.059,-8.0,17.5167
292.119,-8.0,17.5272
292.685,-8.0,17.6286
292.963,-8.0,17.6793
294.215,-8.0,17.9112
294.414,-8.0,17.9475
294.601,-8.0,17.9812
295.039,-8.0,18.0585
295.365,-8.0,18.1145
295.857,-8.0,18.1955
296.361,-8.0,18.2748
297.388,-8.0,18.428
297.735,-8.0,18.4782
298.358,-8.0,18.5675
298.684,-8.0,18.6142
298.82,-8.0,18.6337
299.172,-8.0,18.6844
299.675,-8.0,18.7582
299.73,-8.0,18.7664
299.798,-8.0,18.7766
300.276,-8.0,18.8502
300.829,-8.0,18.9424
301.461,-8.0,19.0592
302.896,-8.0,19.3441
302.963,-8.0,19.3569
303.027,-8.0,19.369
303.845,-8.0,19.5172
304.724,-8.0,19.6685
304.984,-8.0,19.7122
305.196,-8.0,19.7475
305.278,-8.0,19.7611
306.118,-8.0,19.8985
306.798,-8.0,20.0073
307.209,-8.0,20.0723
307.279,-8.0,20.0832
308.437,-8.0,20.2629
308.707,-8.0,20.3045
309.022,-8.0,20.353
310.631,-8.0,20.6039
311.405,-8.0,20.7296
311.786,-8.0,20.7932
312.132,-8.0,20.8526
312.165,-8.0,20.8583
312.614,-8.0,20.937
313.376,-8.0,21.0738
313.595,-8.0,21.1138
315.099,-8.0,21.389
315.657,-8.0,21.4889
315.674,-8.0,21.492
315.739,-8.0,21.5033
316.266,-8.0,21.5942
316.619,-8.0,21.6538
317.103,-8.0,21.734
317.166,-8.0,21.7443
317.468,-8.0,21.7938
319.561,-8.0,22.141
319.828,-8.0,22.1867
320.1,-8.0,22.2337
320.804,-8.0,22.3566
321.593,-8.0,22.4957
321.605,-8.0,22.4978
322.119,-8.0,22.5892
323.095,-8.0,22.7633
323.235,-8.0,22.7883
323.793,-8.0,22.888
323.872,-8.0,22.902
324.236,-8.0,22.9672
324.497,-8.0,23.0135
324.588,-8.0,23.0297
325.83,-8.0,23.2496
325.978,-8.0,23.2756
327.457,-8.0,23.5356
327.879,-8.0,23.6097
328.459,-8.0,23.7122
328.927,-8.0,23.795
329.234,-8.0,23.8497
329.234,-8.0,23.8496
330.908,-8.0,24.1485
331.035,-8.0,24.1713
333.08,-8.0,24.534
333.306,-8.0,24.5734
333.353,-8.0,24.5816
335.163,-8.0,24.8907
335.259,-8.0,24.9068
335.479,-8.0,24.9438
336.017,-8.0,25.034
336.364,-8.0,25.0923
336.566,-8.0,25.1263
337.218,-8.0,25.2364
337.237,-8.0,25.2396
337.661,-8.0,25.3117
339.574,-8.0,25.6401
340.228,-8.0,25.7539
340.374,-8.0,25.7793
341.247,-8.0,25.9329
341.415,-8.0,25.9626
341.728,-8.0,26.0187
342.077,-8.0,26.0817
342.739,-8.0,26.2043
342.96,-8.0,26.2466
343.1,-8.0,26.2738
343.792,-8.0,26.4141
136.923,-10.0,0.1972
137.863,-10.0,0.2177
138.451,-10.0,0.2306
139.787,-10.0,0.26
140.273,-10.0,0.2708
140.813,-10.0,0.2829
140.892,-10.0,0.2847
141.668,-10.0,0.3024
143.152,-10.0,0.3371
144.103,-10.0,0.3601
144.452,-10.0,0.3687
144.631,-10.0,0.3732
145.194,-10.0,0.3875
145.731,-10.0,0.4015
145.886,-10.0,0.4056
148.384,-10.0,0.4744
148.65,-10.0,0.482
149.08,-10.0,0.4943
149.522,-10.0,0.5071
150.847,-10.0,0.5456
151.863,-10.0,0.5748
151.975,-10.0,0.578
152.831,-10.0,0.602
152.897,-10.0,0.6039
153.43,-10.0,0.6186
154.327,-10.0,0.6434
156.586,-10.0,0.7099
156.908,-10.0,0.7202
157.093,-10.0,0.7262
157.162,-10.0,0.7285
157.766,-10.0,0.7488
159.833,-10.0,0.8218
160.385,-10.0,0.8417
160.562,-10.0,0.8481
160.577,-10.0,0.8487
161.086,-10.0,0.867
161.562,-10.0,0.8842
163.104,-10.0,0.939
163.321,-10.0,0.9466
164.506,-10.0,0.9874
165.326,-10.0,1.0154
165.681,-10.0,1.0274
167.117,-10.0,1.0765
167.338,-10.0,1.0841
167.761,-10.0,1.0988
168.332,-10.0,1.119
168.475,-10.0,1.1241
170.189,-10.0,1.1882
170.465,-10.0,1.1991
171.269,-10.0,1.2324
171.767,-10.0,1.254
172.534,-10.0,1.2889
173.185,-10.0,1.3199
173.592,-10.0,1.3399
173.813,-10.0,1.3509
174.877,-10.0,1.4055
175.184,-10.0,1.4215
175.248,-10.0,1.4248
176.004,-10.0,1.4646
176.567,-10.0,1.4943
178.402,-10.0,1.5934
179.154,-10.0,1.635
179.283,-10.0,1.6422
179.441,-10.0,1.651
179.717,-10.0,1.6666
180.426,-10.0,1.7067
180.822,-10.0,1.7292
181.62,-10.0,1.774
182.335,-10.0,1.8134
182.975,-10.0,1.8479
183.34,-10.0,1.8671
184.285,-10.0,1.9159
184.515,-10.0,1.9275
184.639,-10.0,1.9337
185.73,-10.0,1.9882
186.719,-10.0,2.0369
187.042,-10.0,2.0526
187.634,-10.0,2.0816
188.102,-10.0,2.1044
188.199,-10.0,2.1091
188.719,-10.0,2.1344
188.877,-10.0,2.1421
189.731,-10.0,2.184
190.512,-10.0,2.2229
190.634,-10.0,2.2291
191.841,-10.0,2.2924
192.269,-10.0,2.3161
192.835,-10.0,2.3487
193.347,-10.0,2.3798
193.371,-10.0,2.3813
194.014,-10.0,2.423
194.631,-10.0,2.4663
194.804,-10.0,2.479
196.209,-10.0,2.5887
196.251,-10.0,2.5921
196.313,-10.0,2.5971
197.941,-10.0,2.7297
197.993,-10.0,2.7339
198.631,-10.0,2.784
199.225,-10.0,2.829
199.361,-10.0,2.839
199.707,-10.0,2.8643
200.864,-10.0,2.9454
201.348,-10.0,2.9781
201.794,-10.0,3.0075
202.3,-10.0,3.0403
203.178,-10.0,3.0956
204.114,-10.0,3.1525
204.271,-10.0,3.162
204.921,-10.0,3.2002
206.193,-10.0,3.2745
206.198,-10.0,3.2748
206.529,-10.0,3.2943
206.779,-10.0,3.3093
207.802,-10.0,3.3723
208.36,-10.0,3.4085
209.246,-10.0,3.4701
209.961,-10.0,3.5249
210.066,-10.0,3.5334
210.295,-10.0,3.5526
211.374,-10.0,3.652
212.245,-10.0,3.7418
212.288,-10.0,3.7464
212.763,-10.0,3.7977
213.353,-10.0,3.862
213.421,-10.0,3.8693
214.075,-10.0,3.9386
214.126,-10.0,3.9439
214.875,-10.0,4.0157
216.407,-10.0,4.1296
216.986,-10.0,4.1653
217.084,-10.0,4.1712
217.176,-10.0,4.1767
217.353,-10.0,4.1872
218.013,-10.0,4.2267
219.148,-10.0,4.3002
219.668,-10.0,4.3377
220.155,-10.0,4.3749
220.384,-10.0,4.393
221.664,-10.0,4.5006
221.705,-10.0,4.5043
221.84,-10.0,4.5162
221.853,-10.0,4.5174
222.33,-10.0,4.5605
222.776,-10.0,4.6021
223.611,-10.0,4.6828
224.281,-10.0,4.7505
224.546,-10.0,4.7781
225.555,-10.0,4.8866
226.099,-10.0,4.9465
227.28,-10.0,5.0746
227.721,-10.0,5.1201
228.433,-10.0,5.1882
228.555,-10.0,5.199
228.692,-10.0,5.2109
230.443,-10.0,5.3427
231.29,-10.0,5.4023
232.001,-10.0,5.4551
232.281,-10.0,5.4771
232.333,-10.0,5.4813
232.626,-10.0,5.5053
232.728,-10.0,5.5138
233.742,-10.0,5.6044
234.795,-10.0,5.7081
235.922,-10.0,5.8296
236.467,-10.0,5.8924
236.852,-10.0,5.9383
236.903,-10.0,5.9445
237.558,-10.0,6.0259
239.176,-10.0,6.2364
239.843,-10.0,6.3237
239.949,-10.0,6.3374
240.729,-10.0,6.4353
241.189,-10.0,6.4885
241.495,-10.0,6.5207
241.754,-10.0,6.5452
241.848,-10.0,6.5536
242.064,-10.0,6.5716
242.066,-10.0,6.5717
243.049,-10.0,6.6391
243.864,-10.0,6.695
244.053,-10.0,6.7094
245.104,-10.0,6.7978
245.747,-10.0,6.8564
246.246,-10.0,6.9034
247.179,-10.0,6.994
247.494,-10.0,7.0254
247.559,-10.0,7.0319
247.942,-10.0,7.0702
249.273,-10.0,7.2065
249.652,-10.0,7.2459
250.418,-10.0,7.3262
250.578,-10.0,7.3431
250.792,-10.0,7.3658
250.867,-10.0,7.3738
251.331,-10.0,7.4232
252.202,-10.0,7.5167
253.292,-10.0,7.6351
253.318,-10.0,7.6379
253.502,-10.0,7.658
254.195,-10.0,7.7343
254.296,-10.0,7.7455
255.535,-10.0,7.8836
255.824,-10.0,7.9162
255.928,-10.0,7.9279
256.071,-10.0,7.9441
256.383,-10.0,7.9795
258.291,-10.0,8.197
259.144,-10.0,8.2924
259.28,-10.0,8.3073
259.424,-10.0,8.3231
259.461,-10.0,8.3271
260.749,-10.0,8.4602
260.97,-10.0,8.4813
261.971,-10.0,8.5728
262.058,-10.0,8.5806
262.112,-10.0,8.5853
262.134,-10.0,8.5874
262.669,-10.0,8.6357
263.369,-10.0,8.7017
263.926,-10.0,8.758
265.122,-10.0,8.8935
265.157,-10.0,8.8978
265.699,-10.0,8.9664
265.804,-10.0,8.98
266.538,-10.0,9.0784
267.05,-10.0,9.1491
267.102,-10.0,9.1563
267.574,-10.0,9.2224
268.28,-10.0,9.3219
268.327,-10.0,9.3285
270.988,-10.0,9.6927
271.05,-10.0,9.7006
271.071,-10.0,9.7034
271.278,-10.0,9.7296
272.049,-10.0,9.8241
272.174,-10.0,9.8389
273.02,-10.0,9.9364
274.052,-10.0,10.05
274.339,-10.0,10.0809
274.534,-10.0,10.1017
274.683,-10.0,10.1177
275.304,-10.0,10.1839
276.342,-10.0,10.2962
277.182,-10.0,10.3909
277.569,-10.0,10.4359
277.99,-10.0,10.4858
278.654,-10.0,10.5663
278.962,-10.0,10.6044
279.368,-10.0,10.6553
279.588,-10.0,10.6832
280.183,-10.0,10.7597
280.975,-10.0,10.8637
281.055,-10.0,10.8743
282.206,-10.0,11.0292
282.48,-10.0,11.0667
282.492,-10.0,11.0682
282.811,-10.0,11.112
283.393,-10.0,11.1925
283.98,-10.0,11.2743
285.515,-10.0,11.4906
285.779,-10.0,11.5281
286.454,-10.0,11.6239
286.948,-10.0,11.6936
287.269,-10.0,11.7384
287.527,-10.0,11.7742
287.588,-10.0,11.7827
288.075,-10.0,11.8492
288.788,-10.0,11.9443
289.227,-10.0,12.0015
289.588,-10.0,12.0475
290.906,-10.0,12.2102
291.231,-10.0,12.2496
291.904,-10.0,12.3306
292.059,-10.0,12.3493
292.119,-10.0,12.3565
292.685,-10.0,12.4246
292.963,-10.0,12.4581
294.215,-10.0,12.6128
294.414,-10.0,12.6382
294.601,-10.0,12.6625
295.039,-10.0,12.7205
295.365,-10.0,12.765
295.857,-10.0,12.8334
